Fecha y hora,Irradiación W/m²,Temperatura Ambiente °C,Temperatura de Panel °C,Producción Fotovoltaica Wh
2025-04-17 02:50:00,0.0,27.0,27.0,0.0
2025-04-17 02:55:00,0.0,27.0,27.0,0.0
2025-04-17 03:00:00,0.0,27.0,27.0,0.0
2025-04-17 03:05:00,0.0,27.0,27.0,0.0
2025-04-17 03:10:00,0.0,27.0,27.0,0.0
2025-04-17 03:15:00,0.0,27.0,27.0,0.0
2025-04-17 03:20:00,0.0,27.0,27.0,0.0
2025-04-17 03:25:00,0.0,27.0,27.0,0.0
2025-04-17 03:30:00,0.0,27.0,27.0,0.0
2025-04-17 03:35:00,0.0,27.0,27.0,0.0
2025-04-17 03:40:00,0.0,27.0,27.0,0.0
2025-04-17 03:45:00,0.0,27.0,27.0,0.0
2025-04-17 03:50:00,0.0,27.0,27.0,0.0
2025-04-17 03:55:00,0.0,27.0,27.0,0.0
2025-04-17 04:00:00,0.0,27.0,27.0,0.0
2025-04-17 04:05:00,0.0,27.0,27.0,0.0
2025-04-17 04:10:00,0.0,27.0,27.0,0.0
2025-04-17 04:15:00,0.0,27.0,27.0,0.0
2025-04-17 04:20:00,0.0,27.0,27.0,0.0
2025-04-17 04:25:00,0.0,27.0,27.0,0.0
2025-04-17 04:30:00,0.0,27.0,27.0,0.0
2025-04-17 04:35:00,0.0,26.9,26.9,0.0
2025-04-17 04:40:00,0.0,26.9,26.9,0.0
2025-04-17 04:45:00,0.0,26.9,26.9,0.0
2025-04-17 04:50:00,0.0,26.9,26.9,0.0
2025-04-17 04:55:00,0.0,26.9,26.9,0.0
2025-04-17 05:00:00,0.0,26.9,26.9,0.0
2025-04-17 05:05:00,0.0,26.9,26.9,0.0
2025-04-17 05:10:00,0.0,26.9,26.9,0.0
2025-04-17 05:15:00,0.0,26.9,26.9,0.0
2025-04-17 05:20:00,0.0,26.9,26.9,0.0
2025-04-17 05:25:00,0.0,26.9,26.9,0.0
2025-04-17 05:30:00,0.0,26.9,26.9,0.0
2025-04-17 05:35:00,0.0,26.9,26.9,0.0
2025-04-17 05:40:00,0.0,26.9,26.9,0.0
2025-04-17 05:45:00,0.0,26.9,26.9,0.0
2025-04-17 05:50:00,2.5,26.9,27.0,0.77
2025-04-17 05:55:00,2.8,26.9,27.0,0.77
2025-04-17 06:00:00,3.0,26.9,27.0,0.77
2025-04-17 06:05:00,10.2,26.9,27.2,0.77
2025-04-17 06:10:00,17.5,27.0,27.5,9.05
2025-04-17 06:15:00,24.8,27.0,27.7,44.46
2025-04-17 06:20:00,32.0,27.0,28.0,123.47
2025-04-17 06:25:00,39.2,27.0,28.3,150.45
2025-04-17 06:30:00,46.5,27.0,28.5,203.81
2025-04-17 06:35:00,53.8,27.1,28.8,237.62
2025-04-17 06:40:00,61.0,27.1,29.0,258.37
2025-04-17 06:45:00,68.2,27.1,29.3,282.38
2025-04-17 06:50:00,75.5,27.2,29.5,301.61
2025-04-17 06:55:00,82.8,27.2,29.8,319.33
2025-04-17 07:00:00,90.0,27.2,30.0,347.92
2025-04-17 07:05:00,104.4,27.3,30.6,374.61
2025-04-17 07:10:00,118.8,27.4,31.1,395.96
2025-04-17 07:15:00,133.2,27.5,31.7,410.14
2025-04-17 07:20:00,147.7,27.6,32.2,409.96
2025-04-17 07:25:00,162.1,27.7,32.8,408.2
2025-04-17 07:30:00,176.5,27.8,33.3,398.39
2025-04-17 07:35:00,190.9,27.9,33.9,379.4
2025-04-17 07:40:00,205.3,28.0,34.4,346.7
2025-04-17 07:45:00,219.8,28.1,35.0,310.47
2025-04-17 07:50:00,234.2,28.2,35.5,273.31
2025-04-17 07:55:00,248.6,28.3,36.1,243.99
2025-04-17 08:00:00,263.0,28.4,36.6,231.53
2025-04-17 08:05:00,280.5,28.5,37.3,223.25
2025-04-17 08:10:00,298.0,28.7,38.0,217.21
2025-04-17 08:15:00,315.5,28.8,38.7,215.27
2025-04-17 08:20:00,333.0,28.9,39.3,215.52
2025-04-17 08:25:00,350.5,29.1,40.0,217.89
2025-04-17 08:30:00,368.0,29.2,40.7,221.9
2025-04-17 08:35:00,385.5,29.3,41.4,226.71
2025-04-17 08:40:00,403.0,29.5,42.1,234.6
2025-04-17 08:45:00,420.5,29.6,42.7,246.73
2025-04-17 08:50:00,438.0,29.7,43.4,259.34
2025-04-17 08:55:00,455.5,29.9,44.1,272.04
2025-04-17 09:00:00,473.0,30.0,44.8,283.46
2025-04-17 09:05:00,490.4,30.1,45.5,295.4
2025-04-17 09:10:00,507.8,30.2,46.1,308.15
2025-04-17 09:15:00,525.2,30.4,46.8,322.45
2025-04-17 09:20:00,542.7,30.5,47.5,338.65
2025-04-17 09:25:00,560.1,30.6,48.1,359.21
2025-04-17 09:30:00,577.5,30.8,48.8,384.94
2025-04-17 09:35:00,594.9,30.9,49.5,414.66
2025-04-17 09:40:00,612.3,31.0,50.1,446.95
2025-04-17 09:45:00,629.8,31.1,50.8,490.26
2025-04-17 09:50:00,647.2,31.2,51.5,535.53
2025-04-17 09:55:00,664.6,31.4,52.1,578.84
2025-04-17 10:00:00,682.0,31.5,52.8,618.63
2025-04-17 10:05:00,695.4,31.6,53.4,658.51
2025-04-17 10:10:00,708.8,31.8,53.9,693.56
2025-04-17 10:15:00,722.2,31.9,54.5,716.31
2025-04-17 10:20:00,735.7,32.0,55.0,734.53
2025-04-17 10:25:00,749.1,32.2,55.6,744.11
2025-04-17 10:30:00,762.5,32.3,56.1,736.99
2025-04-17 10:35:00,775.9,32.4,56.7,725.39
2025-04-17 10:40:00,789.3,32.6,57.2,708.85
2025-04-17 10:45:00,802.8,32.7,57.8,681.63
2025-04-17 10:50:00,816.2,32.8,58.3,654.95
2025-04-17 10:55:00,829.6,33.0,58.9,630.76
2025-04-17 11:00:00,843.0,33.1,59.4,609.2
2025-04-17 11:05:00,851.2,33.2,59.8,600.45
2025-04-17 11:10:00,859.5,33.4,60.2,603.62
2025-04-17 11:15:00,867.8,33.5,60.6,623.3
2025-04-17 11:20:00,876.0,33.6,61.0,649.91
2025-04-17 11:25:00,884.2,33.8,61.4,667.75
2025-04-17 11:30:00,892.5,33.9,61.8,669.64
2025-04-17 11:35:00,900.8,34.0,62.2,670.15
2025-04-17 11:40:00,909.0,34.2,62.6,674.72
2025-04-17 11:45:00,917.2,34.3,63.0,678.85
2025-04-17 11:50:00,925.5,34.4,63.4,683.83
2025-04-17 11:55:00,933.8,34.6,63.7,687.28
2025-04-17 12:00:00,942.0,34.7,64.1,687.48
2025-04-17 12:05:00,943.3,34.8,64.2,689.27
2025-04-17 12:10:00,944.7,34.8,64.3,690.92
2025-04-17 12:15:00,946.0,34.9,64.4,693.85
2025-04-17 12:20:00,947.3,34.9,64.5,696.05
2025-04-17 12:25:00,948.7,35.0,64.6,699.05
2025-04-17 12:30:00,950.0,35.0,64.7,701.2
2025-04-17 12:35:00,951.3,35.1,64.8,704.2
2025-04-17 12:40:00,952.7,35.2,64.9,706.15
2025-04-17 12:45:00,954.0,35.2,65.0,707.1
2025-04-17 12:50:00,955.3,35.3,65.1,709.05
2025-04-17 12:55:00,956.7,35.3,65.2,709.63
2025-04-17 13:00:00,958.0,35.4,65.3,711.15
2025-04-17 13:05:00,951.4,35.4,65.1,711.31
2025-04-17 13:10:00,944.8,35.3,64.8,710.98
2025-04-17 13:15:00,938.2,35.3,64.6,712.17
2025-04-17 13:20:00,931.7,35.2,64.3,713.3
2025-04-17 13:25:00,925.1,35.2,64.1,715.67
2025-04-17 13:30:00,918.5,35.2,63.9,716.6
2025-04-17 13:35:00,911.9,35.1,63.6,715.9
2025-04-17 13:40:00,905.3,35.1,63.4,713.01
2025-04-17 13:45:00,898.8,35.0,63.1,707.44
2025-04-17 13:50:00,892.2,35.0,62.9,698.33
2025-04-17 13:55:00,885.6,34.9,62.6,691.09
2025-04-17 14:00:00,879.0,34.9,62.4,679.22
2025-04-17 14:05:00,866.4,34.8,61.9,667.13
2025-04-17 14:10:00,853.8,34.7,61.4,646.69
2025-04-17 14:15:00,841.2,34.6,60.9,630.57
2025-04-17 14:20:00,828.7,34.5,60.4,625.6
2025-04-17 14:25:00,816.1,34.4,59.9,649.68
2025-04-17 14:30:00,803.5,34.2,59.4,697.8
2025-04-17 14:35:00,790.9,34.1,58.9,717.45
2025-04-17 14:40:00,778.3,34.0,58.4,736.13
2025-04-17 14:45:00,765.8,33.9,57.9,755.96
2025-04-17 14:50:00,753.2,33.8,57.4,772.47
2025-04-17 14:55:00,740.6,33.7,56.9,776.75
2025-04-17 15:00:00,728.0,33.6,56.4,760.14
2025-04-17 15:05:00,712.4,33.5,55.8,725.68
2025-04-17 15:10:00,696.8,33.4,55.2,685.98
2025-04-17 15:15:00,681.2,33.3,54.6,652.2
2025-04-17 15:20:00,665.7,33.2,54.0,626.44
2025-04-17 15:25:00,650.1,33.1,53.4,608.05
2025-04-17 15:30:00,634.5,33.0,52.8,593.04
2025-04-17 15:35:00,618.9,32.8,52.2,579.15
2025-04-17 15:40:00,603.3,32.7,51.6,564.42
2025-04-17 15:45:00,587.8,32.6,51.0,549.88
2025-04-17 15:50:00,572.2,32.5,50.4,534.95
2025-04-17 15:55:00,556.6,32.4,49.8,519.26
2025-04-17 16:00:00,541.0,32.3,49.2,504.42
2025-04-17 16:05:00,524.0,32.2,48.6,494.44
2025-04-17 16:10:00,507.0,32.1,47.9,483.42
2025-04-17 16:15:00,490.0,32.0,47.3,473.53
2025-04-17 16:20:00,473.0,31.9,46.7,464.08
2025-04-17 16:25:00,456.0,31.8,46.0,459.04
2025-04-17 16:30:00,439.0,31.7,45.4,473.68
2025-04-17 16:35:00,422.0,31.6,44.8,640.32
2025-04-17 16:40:00,405.0,31.5,44.2,608.13
2025-04-17 16:45:00,388.0,31.4,43.5,410.95
2025-04-17 16:50:00,371.0,31.3,42.9,371.77
2025-04-17 16:55:00,354.0,31.2,42.3,351.88
2025-04-17 17:00:00,337.0,31.1,41.6,342.01
2025-04-17 17:05:00,319.8,31.0,41.0,341.5
2025-04-17 17:10:00,302.5,30.9,40.4,346.66
2025-04-17 17:15:00,285.2,30.8,39.7,356.68
2025-04-17 17:20:00,268.0,30.7,39.1,371.6
2025-04-17 17:25:00,250.8,30.6,38.4,384.44
2025-04-17 17:30:00,233.5,30.5,37.8,478.17
2025-04-17 17:35:00,216.2,30.4,37.2,488.61
2025-04-17 17:40:00,199.0,30.3,36.5,481.6
2025-04-17 17:45:00,181.8,30.2,35.9,470.97
2025-04-17 17:50:00,164.5,30.1,35.2,464.89
2025-04-17 17:55:00,147.2,30.0,34.6,474.74
2025-04-17 18:00:00,130.0,29.9,34.0,459.86
2025-04-17 18:05:00,119.9,29.8,33.6,410.4
2025-04-17 18:10:00,109.8,29.7,33.2,381.01
2025-04-17 18:15:00,0.0,29.6,29.6,0.0
2025-04-17 18:20:00,0.0,29.6,29.6,0.0
2025-04-17 18:25:00,0.0,29.5,29.5,0.0
2025-04-17 18:30:00,0.0,29.4,29.4,0.0
2025-04-17 18:35:00,0.0,29.3,29.3,0.0
2025-04-17 18:40:00,0.0,29.2,29.2,0.0
2025-04-17 18:45:00,0.0,29.2,29.2,0.0
2025-04-17 18:50:00,0.0,29.1,29.1,0.0
2025-04-17 18:55:00,0.0,29.0,29.0,0.0
2025-04-17 19:00:00,0.0,28.9,28.9,0.0
2025-04-17 19:05:00,0.0,28.8,28.8,0.0
2025-04-17 19:10:00,0.0,28.8,28.8,0.0
2025-04-17 19:15:00,0.0,28.8,28.8,0.0
2025-04-17 19:20:00,0.0,28.7,28.7,0.0
2025-04-17 19:25:00,0.0,28.6,28.6,0.0
2025-04-17 19:30:00,0.0,28.6,28.6,0.0
2025-04-17 19:35:00,0.0,28.6,28.6,0.0
2025-04-17 19:40:00,0.0,28.5,28.5,0.0
2025-04-17 19:45:00,0.0,28.4,28.4,0.0
2025-04-17 19:50:00,0.0,28.4,28.4,0.0
2025-04-17 19:55:00,0.0,28.4,28.4,0.0
2025-04-17 20:00:00,0.0,28.3,28.3,0.0
2025-04-17 20:05:00,0.0,28.3,28.3,0.0
2025-04-17 20:10:00,0.0,28.2,28.2,0.0
2025-04-17 20:15:00,0.0,28.2,28.2,0.0
2025-04-17 20:20:00,0.0,28.2,28.2,0.0
2025-04-17 20:25:00,0.0,28.2,28.2,0.0
2025-04-17 20:30:00,0.0,28.2,28.2,0.0
2025-04-17 20:35:00,0.0,28.1,28.1,0.0
2025-04-17 20:40:00,0.0,28.1,28.1,0.0
2025-04-17 20:45:00,0.0,28.1,28.1,0.0
2025-04-17 20:50:00,0.0,28.0,28.0,0.0
2025-04-17 20:55:00,0.0,28.0,28.0,0.0
2025-04-17 21:00:00,0.0,28.0,28.0,0.0
2025-04-17 21:05:00,0.0,28.0,28.0,0.0
2025-04-17 21:10:00,0.0,28.0,28.0,0.0
2025-04-17 21:15:00,0.0,28.0,28.0,0.0
2025-04-17 21:20:00,0.0,27.9,27.9,0.0
2025-04-17 21:25:00,0.0,27.9,27.9,0.0
2025-04-17 21:30:00,0.0,27.9,27.9,0.0
2025-04-17 21:35:00,0.0,27.9,27.9,0.0
2025-04-17 21:40:00,0.0,27.9,27.9,0.0
2025-04-17 21:45:00,0.0,27.8,27.8,0.0
2025-04-17 21:50:00,0.0,27.8,27.8,0.0
2025-04-17 21:55:00,0.0,27.8,27.8,0.0
2025-04-17 22:00:00,0.0,27.8,27.8,0.0
2025-04-17 22:05:00,0.0,27.8,27.8,0.0
2025-04-17 22:10:00,0.0,27.8,27.8,0.0
2025-04-17 22:15:00,0.0,27.7,27.7,0.0
2025-04-17 22:20:00,0.0,27.7,27.7,0.0
2025-04-17 22:25:00,0.0,27.7,27.7,0.0
2025-04-17 22:30:00,0.0,27.6,27.6,0.0
2025-04-17 22:35:00,0.0,27.6,27.6,0.0
2025-04-17 22:40:00,0.0,27.6,27.6,0.0
2025-04-17 22:45:00,0.0,27.6,27.6,0.0
2025-04-17 22:50:00,0.0,27.6,27.6,0.0
2025-04-17 22:55:00,0.0,27.5,27.5,0.0
2025-04-17 23:00:00,0.0,27.5,27.5,0.0
2025-04-17 23:05:00,0.0,27.5,27.5,0.0
2025-04-17 23:10:00,0.0,27.5,27.5,0.0
2025-04-17 23:15:00,0.0,27.4,27.4,0.0
2025-04-17 23:20:00,0.0,27.4,27.4,0.0
2025-04-17 23:25:00,0.0,27.4,27.4,0.0
2025-04-17 23:30:00,0.0,27.4,27.4,0.0
2025-04-17 23:35:00,0.0,27.4,27.4,0.0
2025-04-17 23:40:00,0.0,27.4,27.4,0.0
2025-04-17 23:45:00,0.0,27.4,27.4,0.0
2025-04-17 23:50:00,0.0,27.3,27.3,0.0
2025-04-17 23:55:00,0.0,27.3,27.3,0.0
2025-04-18 00:00:00,0.0,27.3,27.3,0.0
2025-04-18 00:05:00,0.0,27.3,27.3,0.0
2025-04-18 00:10:00,0.0,27.3,27.3,0.0
2025-04-18 00:15:00,0.0,27.3,27.3,0.0
2025-04-18 00:20:00,0.0,27.3,27.3,0.0
2025-04-18 00:25:00,0.0,27.3,27.3,0.0
2025-04-18 00:30:00,0.0,27.2,27.2,0.0
2025-04-18 00:35:00,0.0,27.2,27.2,0.0
2025-04-18 00:40:00,0.0,27.2,27.2,0.0
2025-04-18 00:45:00,0.0,27.2,27.2,0.0
2025-04-18 00:50:00,0.0,27.2,27.2,0.0
2025-04-18 00:55:00,0.0,27.2,27.2,0.0
2025-04-18 01:00:00,0.0,27.2,27.2,0.0
2025-04-18 01:05:00,0.0,27.2,27.2,0.0
2025-04-18 01:10:00,0.0,27.2,27.2,0.0
2025-04-18 01:15:00,0.0,27.2,27.2,0.0
2025-04-18 01:20:00,0.0,27.2,27.2,0.0
2025-04-18 01:25:00,0.0,27.2,27.2,0.0
2025-04-18 01:30:00,0.0,27.2,27.2,0.0
2025-04-18 01:35:00,0.0,27.2,27.2,0.0
2025-04-18 01:40:00,0.0,27.2,27.2,0.0
2025-04-18 01:45:00,0.0,27.2,27.2,0.0
2025-04-18 01:50:00,0.0,27.2,27.2,0.0
2025-04-18 01:55:00,0.0,27.2,27.2,0.0
2025-04-18 02:00:00,0.0,27.2,27.2,0.0
2025-04-18 02:05:00,0.0,27.2,27.2,0.0
2025-04-18 02:10:00,0.0,27.2,27.2,0.0
2025-04-18 02:15:00,0.0,27.2,27.2,0.0
2025-04-18 02:20:00,0.0,27.2,27.2,0.0
2025-04-18 02:25:00,0.0,27.2,27.2,0.0
2025-04-18 02:30:00,0.0,27.2,27.2,0.0
2025-04-18 02:35:00,0.0,27.2,27.2,0.0
2025-04-18 02:40:00,0.0,27.2,27.2,0.0
2025-04-18 02:45:00,0.0,27.2,27.2,0.0
2025-04-18 02:50:00,0.0,27.2,27.2,0.0
2025-04-18 02:55:00,0.0,27.2,27.2,0.0
2025-04-18 03:00:00,0.0,27.2,27.2,0.0
2025-04-18 03:05:00,0.0,27.2,27.2,0.0
2025-04-18 03:10:00,0.0,27.2,27.2,0.0
2025-04-18 03:15:00,0.0,27.2,27.2,0.0
2025-04-18 03:20:00,0.0,27.3,27.3,0.0
2025-04-18 03:25:00,0.0,27.3,27.3,0.0
2025-04-18 03:30:00,0.0,27.3,27.3,0.0
2025-04-18 03:35:00,0.0,27.3,27.3,0.0
2025-04-18 03:40:00,0.0,27.3,27.3,0.0
2025-04-18 03:45:00,0.0,27.4,27.4,0.0
2025-04-18 03:50:00,0.0,27.4,27.4,0.0
2025-04-18 03:55:00,0.0,27.4,27.4,0.0
2025-04-18 04:00:00,0.0,27.4,27.4,0.0
2025-04-18 04:05:00,0.0,27.4,27.4,0.0
2025-04-18 04:10:00,0.0,27.4,27.4,0.0
2025-04-18 04:15:00,0.0,27.4,27.4,0.0
2025-04-18 04:20:00,0.0,27.4,27.4,0.0
2025-04-18 04:25:00,0.0,27.4,27.4,0.0
2025-04-18 04:30:00,0.0,27.4,27.4,0.0
2025-04-18 04:35:00,0.0,27.3,27.3,0.0
2025-04-18 04:40:00,0.0,27.3,27.3,0.0
2025-04-18 04:45:00,0.0,27.3,27.3,0.0
2025-04-18 04:50:00,0.0,27.3,27.3,0.0
2025-04-18 04:55:00,0.0,27.3,27.3,0.0
2025-04-18 05:00:00,0.0,27.3,27.3,0.0
2025-04-18 05:05:00,0.0,27.3,27.3,0.0
2025-04-18 05:10:00,0.0,27.3,27.3,0.0
2025-04-18 05:15:00,0.0,27.3,27.3,0.0
2025-04-18 05:20:00,0.0,27.3,27.3,0.0
2025-04-18 05:25:00,0.0,27.3,27.3,0.0
2025-04-18 05:30:00,0.0,27.2,27.2,0.0
2025-04-18 05:35:00,0.0,27.2,27.2,0.0
2025-04-18 05:40:00,0.0,27.2,27.2,0.0
2025-04-18 05:45:00,0.0,27.2,27.2,0.0
2025-04-18 05:50:00,3.3,27.2,27.3,0.77
2025-04-18 05:55:00,3.7,27.2,27.3,0.77
2025-04-18 06:00:00,4.0,27.2,27.3,0.77
2025-04-18 06:05:00,11.3,27.2,27.6,0.77
2025-04-18 06:10:00,18.7,27.3,27.9,21.78
2025-04-18 06:15:00,26.0,27.4,28.2,49.92
2025-04-18 06:20:00,33.3,27.4,28.4,119.73
2025-04-18 06:25:00,40.7,27.4,28.7,165.02
2025-04-18 06:30:00,48.0,27.5,29.0,210.13
2025-04-18 06:35:00,55.3,27.6,29.3,233.95
2025-04-18 06:40:00,62.7,27.6,29.6,258.04
2025-04-18 06:45:00,70.0,27.6,29.8,281.67
2025-04-18 06:50:00,77.3,27.7,30.1,304.44
2025-04-18 06:55:00,84.7,27.8,30.4,324.72
2025-04-18 07:00:00,92.0,27.8,30.7,358.89
2025-04-18 07:05:00,107.2,27.9,31.3,385.91
2025-04-18 07:10:00,122.3,28.0,31.9,411.76
2025-04-18 07:15:00,137.5,28.2,32.4,430.22
2025-04-18 07:20:00,152.7,28.3,33.0,446.11
2025-04-18 07:25:00,167.8,28.4,33.6,453.17
2025-04-18 07:30:00,183.0,28.5,34.2,457.4
2025-04-18 07:35:00,198.2,28.6,34.8,465.81
2025-04-18 07:40:00,213.3,28.7,35.4,461.73
2025-04-18 07:45:00,228.5,28.8,36.0,428.36
2025-04-18 07:50:00,243.7,29.0,36.6,379.37
2025-04-18 07:55:00,258.8,29.1,37.2,338.69
2025-04-18 08:00:00,274.0,29.2,37.8,302.69
2025-04-18 08:05:00,293.3,29.4,38.5,277.33
2025-04-18 08:10:00,312.7,29.5,39.3,263.63
2025-04-18 08:15:00,332.0,29.7,40.0,257.14
2025-04-18 08:20:00,351.3,29.8,40.8,259.14
2025-04-18 08:25:00,370.7,30.0,41.6,265.06
2025-04-18 08:30:00,390.0,30.2,42.3,275.41
2025-04-18 08:35:00,409.3,30.3,43.1,288.26
2025-04-18 08:40:00,428.7,30.5,43.9,301.68
2025-04-18 08:45:00,448.0,30.6,44.6,318.8
2025-04-18 08:50:00,467.3,30.8,45.4,334.92
2025-04-18 08:55:00,486.7,30.9,46.2,360.47
2025-04-18 09:00:00,506.0,31.1,46.9,387.48
2025-04-18 09:05:00,524.6,31.2,47.6,420.81
2025-04-18 09:10:00,543.2,31.4,48.4,451.38
2025-04-18 09:15:00,561.8,31.5,49.1,487.58
2025-04-18 09:20:00,580.3,31.7,49.8,526.99
2025-04-18 09:25:00,598.9,31.8,50.5,565.98
2025-04-18 09:30:00,617.5,32.0,51.2,588.85
2025-04-18 09:35:00,636.1,32.1,52.0,606.0
2025-04-18 09:40:00,654.7,32.2,52.7,606.54
2025-04-18 09:45:00,673.2,32.4,53.4,600.81
2025-04-18 09:50:00,691.8,32.5,54.1,599.75
2025-04-18 09:55:00,710.4,32.7,54.9,598.72
2025-04-18 10:00:00,729.0,32.8,55.6,602.64
2025-04-18 10:05:00,741.0,32.9,56.0,607.63
2025-04-18 10:10:00,753.0,33.0,56.5,611.94
2025-04-18 10:15:00,765.0,33.1,57.0,615.71
2025-04-18 10:20:00,777.0,33.2,57.4,618.96
2025-04-18 10:25:00,789.0,33.3,57.9,620.48
2025-04-18 10:30:00,801.0,33.3,58.4,620.49
2025-04-18 10:35:00,813.0,33.4,58.8,620.72
2025-04-18 10:40:00,825.0,33.5,59.3,621.46
2025-04-18 10:45:00,837.0,33.6,59.8,625.0
2025-04-18 10:50:00,849.0,33.7,60.2,632.7
2025-04-18 10:55:00,861.0,33.8,60.7,643.29
2025-04-18 11:00:00,873.0,33.9,61.2,656.12
2025-04-18 11:05:00,877.9,34.0,61.4,668.2
2025-04-18 11:10:00,882.8,34.0,61.6,676.62
2025-04-18 11:15:00,887.8,34.1,61.8,682.93
2025-04-18 11:20:00,892.7,34.2,62.1,688.6
2025-04-18 11:25:00,897.6,34.2,62.3,694.3
2025-04-18 11:30:00,902.5,34.3,62.5,699.33
2025-04-18 11:35:00,907.4,34.4,62.7,703.37
2025-04-18 11:40:00,912.3,34.4,62.9,706.3
2025-04-18 11:45:00,917.2,34.5,63.2,708.89
2025-04-18 11:50:00,922.2,34.6,63.4,711.35
2025-04-18 11:55:00,927.1,34.6,63.6,713.03
2025-04-18 12:00:00,932.0,34.7,63.8,714.85
2025-04-18 12:05:00,931.1,34.7,63.8,716.14
2025-04-18 12:10:00,930.2,34.7,63.8,717.15
2025-04-18 12:15:00,929.2,34.8,63.8,718.07
2025-04-18 12:20:00,928.3,34.8,63.8,717.52
2025-04-18 12:25:00,927.4,34.8,63.8,717.59
2025-04-18 12:30:00,926.5,34.8,63.8,718.25
2025-04-18 12:35:00,925.6,34.8,63.7,719.28
2025-04-18 12:40:00,924.7,34.8,63.7,719.64
2025-04-18 12:45:00,923.8,34.8,63.7,720.22
2025-04-18 12:50:00,922.8,34.9,63.7,720.84
2025-04-18 12:55:00,921.9,34.9,63.7,719.41
2025-04-18 13:00:00,921.0,34.9,63.7,718.69
2025-04-18 13:05:00,915.0,34.9,63.5,718.36
2025-04-18 13:10:00,909.0,34.8,63.2,717.03
2025-04-18 13:15:00,903.0,34.8,63.0,715.21
2025-04-18 13:20:00,897.0,34.8,62.8,711.26
2025-04-18 13:25:00,891.0,34.7,62.6,705.71
2025-04-18 13:30:00,885.0,34.7,62.4,697.53
2025-04-18 13:35:00,879.0,34.7,62.1,687.86
2025-04-18 13:40:00,873.0,34.6,61.9,679.9
2025-04-18 13:45:00,867.0,34.6,61.7,672.14
2025-04-18 13:50:00,861.0,34.6,61.5,664.1
2025-04-18 13:55:00,855.0,34.5,61.3,648.98
2025-04-18 14:00:00,849.0,34.5,61.0,629.01
2025-04-18 14:05:00,837.9,34.4,60.6,612.41
2025-04-18 14:10:00,826.8,34.3,60.2,595.28
2025-04-18 14:15:00,815.8,34.2,59.7,585.0
2025-04-18 14:20:00,804.7,34.2,59.3,612.72
2025-04-18 14:25:00,793.6,34.1,58.9,620.74
2025-04-18 14:30:00,782.5,34.0,58.5,624.9
2025-04-18 14:35:00,771.4,33.9,58.0,626.43
2025-04-18 14:40:00,760.3,33.8,57.6,626.76
2025-04-18 14:45:00,749.2,33.8,57.2,623.64
2025-04-18 14:50:00,738.2,33.7,56.7,618.43
2025-04-18 14:55:00,727.1,33.6,56.3,612.88
2025-04-18 15:00:00,716.0,33.5,55.9,605.48
2025-04-18 15:05:00,701.2,33.4,55.3,597.35
2025-04-18 15:10:00,686.5,33.3,54.8,589.22
2025-04-18 15:15:00,671.8,33.2,54.2,579.8
2025-04-18 15:20:00,657.0,33.1,53.7,570.99
2025-04-18 15:25:00,642.2,33.0,53.1,560.8
2025-04-18 15:30:00,627.5,33.0,52.6,551.1
2025-04-18 15:35:00,612.8,32.9,52.0,541.14
2025-04-18 15:40:00,598.0,32.8,51.5,530.93
2025-04-18 15:45:00,583.2,32.7,50.9,518.52
2025-04-18 15:50:00,568.5,32.6,50.3,507.77
2025-04-18 15:55:00,553.8,32.5,49.8,500.3
2025-04-18 16:00:00,539.0,32.4,49.2,491.22
2025-04-18 16:05:00,522.1,32.3,48.6,482.36
2025-04-18 16:10:00,505.2,32.2,48.0,472.06
2025-04-18 16:15:00,488.2,32.1,47.3,460.64
2025-04-18 16:20:00,471.3,32.0,46.7,449.49
2025-04-18 16:25:00,454.4,31.9,46.1,436.27
2025-04-18 16:30:00,437.5,31.8,45.4,421.61
2025-04-18 16:35:00,420.6,31.6,44.8,408.11
2025-04-18 16:40:00,403.7,31.5,44.1,390.94
2025-04-18 16:45:00,386.8,31.4,43.5,377.48
2025-04-18 16:50:00,369.8,31.3,42.9,365.46
2025-04-18 16:55:00,352.9,31.2,42.2,356.56
2025-04-18 17:00:00,336.0,31.1,41.6,354.36
2025-04-18 17:05:00,318.8,31.0,41.0,356.6
2025-04-18 17:10:00,301.5,30.9,40.3,363.48
2025-04-18 17:15:00,284.2,30.8,39.7,376.06
2025-04-18 17:20:00,267.0,30.7,39.0,389.26
2025-04-18 17:25:00,249.8,30.6,38.4,447.38
2025-04-18 17:30:00,232.5,30.4,37.7,503.25
2025-04-18 17:35:00,215.2,30.3,37.1,476.11
2025-04-18 17:40:00,198.0,30.2,36.4,467.8
2025-04-18 17:45:00,180.8,30.1,35.8,459.1
2025-04-18 17:50:00,163.5,30.0,35.1,440.81
2025-04-18 17:55:00,146.2,29.9,34.5,441.94
2025-04-18 18:00:00,129.0,29.8,33.8,434.19
2025-04-18 18:05:00,119.0,29.7,33.4,385.78
2025-04-18 18:10:00,109.0,29.6,33.1,366.65
2025-04-18 18:15:00,0.0,29.6,29.6,0.0
2025-04-18 18:20:00,0.0,29.5,29.5,0.0
2025-04-18 18:25:00,0.0,29.4,29.4,0.0
2025-04-18 18:30:00,0.0,29.4,29.4,0.0
2025-04-18 18:35:00,0.0,29.3,29.3,0.0
2025-04-18 18:40:00,0.0,29.2,29.2,0.0
2025-04-18 18:45:00,0.0,29.1,29.1,0.0
